0.011131228	1.8333333
0.022311807	2.7272727
0.033492386	2.7619048
0.044672965	2.3181818
0.055853544	2.3750000
0.067034123	2.9166667
0.078214701	2.0769231
0.089395280	2.3703704
0.10057586	2.2941176
0.11175644	2.6093750
0.12293702	2.7794118
0.13411760	1.7246377
0.14529817	2.1839080
0.15647875	2.0875000
0.16765933	2.3936170
0.17883991	2.3505155
0.19002049	2.7171717
0.20120107	2.2327586
0.21238165	2.1403509
0.22356223	2.1788618
0.23474281	2.4728682
0.24592338	2.0775194
0.25710396	2.5342466
0.26828454	2.3450704
0.27946512	2.9337748
0.29064570	2.4146341
0.30182628	2.6375000
0.31300686	2.6400000
0.32418744	2.6666667
0.33536802	2.5112360
0.34654859	2.7577320
0.35772917	2.4627660
0.36890975	2.5679612
0.38009033	2.8536585
0.39127091	2.5673077
0.40245149	2.7685590
0.41363207	2.7972973
0.42481265	2.9915254
0.43599323	2.7857143
0.44717380	2.8902954
0.45835438	2.9251969
0.46953496	3.0039683
0.48071554	3.1198502
0.49189612	2.9667897
0.50307670	2.9475655
0.51425728	3.2294521
0.52543786	3.1368421
0.53661843	2.8041958
0.54779901	2.8613861
0.55897959	3.0367893
0.57016017	2.8156250
0.58134075	2.7974277
0.59252133	3.0648148
0.60370191	3.1710914
0.61488249	3.3060606
0.62606307	3.0000000
0.63724364	3.1720117
0.64842422	3.0670554
0.65960480	2.9863760
0.67078538	3.0303030
0.68196596	3.1360000
0.69314654	2.9604222
0.70432712	2.9066667
0.71550770	3.0297767
0.72668828	2.9845361
0.73786885	3.0987654
0.74904943	3.3004926
0.76023001	3.1482412
0.77141059	3.0300231
0.78259117	3.2464789
0.79377175	3.2772727
0.80495233	3.0633484
0.81613291	3.1720930
0.82731349	3.1137339
0.83849406	3.0850112
0.84967464	3.0876068
0.86085522	3.1841004
0.87203580	3.0086580
0.88321638	3.1030303
0.89439696	3.0392562
0.90557754	3.1102041
0.91675812	3.1490196
0.92793870	3.1538462
0.93911927	3.1475096
0.95029985	3.2358674
0.96148043	3.0863724
0.97266101	3.1123389
0.98384159	3.2840909
0.99502217	3.0322581
1.0062027	3.1016636
1.0173833	3.1838235
1.0285639	3.4556522
1.0397445	3.1066908
1.0509251	3.1760684
1.0621056	3.0174216
1.0732862	3.0852174
1.0844668	3.3003300
1.0956474	3.2263514
1.1068280	3.1107492
1.1180085	3.1732673
1.1291891	3.1419032
1.1403697	3.1017214
1.1515503	3.1021070
1.1627309	2.9623234
1.1739114	3.1121495
1.1850920	3.1528861
1.1962726	3.1174699
1.2074532	3.0260736
1.2186337	3.0438066
1.2298143	3.0338733
1.2409949	3.4009077
1.2521755	3.2703863
1.2633561	3.0598540
1.2745366	3.2198276
1.2857172	3.1270950
1.2968978	3.1527378
1.3080784	3.1595007
1.3192590	3.1366806
1.3304395	3.1182197
1.3416201	3.0672043
1.3528007	3.0829876
1.3639813	3.1710526
1.3751618	3.2023968
1.3863424	2.9959786
1.3975230	3.1185567
1.4087036	3.1957390
1.4198842	3.1403061
1.4310647	3.2176697
1.4422453	3.0810811
1.4534259	3.0857143
1.4646065	3.0890841
1.4757871	2.9962779
1.4869676	3.0294118
1.4981482	3.1036205
1.5093288	3.0857143
1.5205094	3.0541205
1.5316900	3.1566986
1.5428705	3.1061321
1.5540511	3.0000000
1.5652317	3.0332188
1.5764123	3.0986079
1.5875928	3.0774648
1.5987734	3.1952596
1.6099540	3.1676301
1.6211346	3.2923588
1.6323152	3.0770102
1.6434957	3.1553073
1.6546763	3.0606717
1.6658569	3.1191011
1.6770375	3.0526882
1.6882181	3.0444204
1.6993986	3.0802198
1.7105792	3.1093418
1.7217598	3.0331906
1.7329404	3.0905263
1.7441210	3.1231733
1.7553015	3.0695469
1.7664821	3.0334347
1.7776627	3.1388013
1.7888433	3.2286585
1.8000238	3.1151886
1.8112044	3.1137539
1.8223850	3.0254652
1.8335656	3.0331658
1.8447462	3.1374876
1.8559267	3.1431392
1.8671073	3.0586481
1.8782879	3.0977011
1.8894685	3.0786627
1.9006491	3.0885467
1.9118296	2.8915547
1.9230102	3.0550193
1.9341908	3.0193727
1.9453714	2.9743833
1.9565520	3.0452830
1.9677325	3.1084337
1.9789131	2.9822926
1.9900937	3.0346084
2.0012743	2.9990851
2.0124548	3.1106033
2.0236354	3.1141838
2.0348160	3.0977169
2.0459966	3.0483729
2.0571772	3.0107914
2.0683577	3.0463045
2.0795383	3.0977312
2.0907189	3.0361871
2.1018995	3.1766234
2.1130801	3.0692641
2.1242606	3.0258621
2.1354412	3.1269036
2.1466218	2.9853826
2.1578024	2.9798319
2.1689829	3.0453379
2.1801635	2.9478553
2.1913441	3.1753515
2.2025247	3.2030075
2.2137053	3.0503300
2.2248858	3.0106209
2.2360664	3.0341382
2.2472470	3.0641026
2.2584276	3.1405094
2.2696082	3.1582329
2.2807887	3.0905416
2.2919693	3.0879032
2.3031499	3.1708268
2.3143305	3.1690705
2.3255111	3.1309431
2.3366916	3.2279469
2.3478722	3.0749004
2.3590528	3.1845103
2.3702334	3.2515576
2.3814139	3.1950655
2.3925945	3.3287567
2.4037751	3.2787136
2.4149557	3.2026726
